Unique ID, Manufacturer, Chemistry, Voltage (Volts)
00287 2012/12/13Hewlett-PackardPrimary, Hewlett-Packard, Lithium Ion, 11.504

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2021-11-14, 02:41:05, OK, 27%, 1.79, 1741, -12614, , 10.726, -12614, 27.3%, , , , , , , , , , , , 
2021-11-14, 02:41:35, OK, 27%, 1.79, 1741, -11329, , 10.785, -11329, 27.0%, , , , , , , , , , , , 
2021-11-14, 02:42:05, OK, 27%, 1.79, 1741, -8165, , 10.945, -8165, 26.8%, , , , , , , , , , , , 
2021-11-14, 02:42:35, OK, 26%, 3.64, 3408, -8543, , 10.949, -8543, 26.5%, , , , , , , , , , , , 
2021-11-14, 02:43:05, OK, 26%, 3.64, 3408, -8543, , 10.949, -8543, 26.5%, , , , , , , , , , , , 
2021-11-14, 02:43:35, OK, 26%, 3.64, 3408, -8543, , 10.949, -8543, 26.5%, , , , , , , , , , , , 
2021-11-14, 02:44:05, OK, 26%, 3.64, 3408, -8543, , 10.949, -8543, 26.5%, , , , , , , , , , , , 
2021-11-14, 02:44:35, OK, 26%, 3.64, 3408, -8543, , 10.949, -8543, 26.5%, , , , , , , , , , , , 
2021-11-14, 02:45:05, OK, 25%, 3.89, 3498, -8014, , 10.965, -8014, 25.5%, , , , , , , , , , , , 
2021-11-14, 02:45:35, OK, 25%, 3.89, 3498, -10778, , 10.889, -10778, 25.1%, , , , , , , , , , , , 
2021-11-14, 02:46:05, OK, 25%, 3.89, 3498, -7906, , 10.960, -7906, 25.0%, , , , , , , , , , , , 
2021-11-14, 02:46:35, OK, 25%, 3.86, 3477, -7906, , 10.960, -7906, 25.0%, , , , , , , , , , , , 
2021-11-14, 02:47:05, OK, 24%, 3.78, 3269, -8230, , 10.939, -8230, 24.5%, , , , , , , , , , , , 
2021-11-14, 02:47:35, OK, 24%, 3.78, 3269, -8230, , 10.939, -8230, 24.5%, , , , , , , , , , , , 
2021-11-14, 02:48:05, OK, 24%, 3.78, 3269, -8230, , 10.939, -8230, 24.5%, , , , , , , , , , , , 
2021-11-14, 02:48:35, OK, 24%, 3.78, 3269, -8230, , 10.939, -8230, 24.5%, , , , , , , , , , , , 
2021-11-14, 02:49:05, OK, 24%, 3.78, 3269, -8230, , 10.939, -8230, 24.5%, , , , , , , , , , , , 
2021-11-14, 02:49:35, OK, 23%, 3.02, 2501, 2279, , 11.332, 2279, 23.3%, , , , , , , , , , , , 
2021-11-14, 02:50:05, OK, 24%, 3.28, 2832, 39031, , 12.371, 39031, 24.0%, , , , , , , , , , , , 
2021-11-14, 02:50:35, OK, 25%, 3.57, 3214, 39053, , 12.449, 39053, 24.7%, , , , , , , , , , , , 
2021-11-14, 02:51:05, OK, 26%, 3.91, 3660, 39053, , 12.498, 39053, 25.5%, , , , , , , , , , , , 
2021-11-14, 02:51:35, OK, 27%, 4.31, 4185, 38707, , 12.547, 38707, 27.1%, , , , , , , , , , , , 
2021-11-14, 02:52:05, OK, 28%, 4.77, 4810, 38362, , 12.549, 38362, 27.8%, , , , , , , , , , , , 
2021-11-14, 02:52:35, OK, 29%, 5.33, 5568, 38016, , 12.548, 38016, 28.6%, , , , , , , , , , , , 
2021-11-14, 02:53:05, OK, 30%, 6.02, 6500, 37325, , 12.536, 37325, 30.1%, , , , , , , , , , , , 
2021-11-14, 02:53:35, OK, 32%, 7.86, 9051, 37325, , 12.535, 37325, 31.6%, , , , , , , , , , , , 
2021-11-14, 02:54:05, OK, 32%, 7.98, 9188, 37325, , 12.535, 37325, 31.6%, , , , , , , , , , , , 
2021-11-14, 02:54:35, OK, 33%, 9.44, 11220, 37325, , 12.535, 37325, 33.0%, , , , , , , , , , , , 
2021-11-14, 02:55:05, OK, 35%, 14.38, 18112, 37346, , 12.538, 37346, 34.6%, , , , , , , , , , , , 
2021-11-14, 02:55:35, OK, 35%, 14.58, 18375, 37346, , 12.538, 37346, 34.6%, , , , , , , , , , , , 
2021-11-14, 02:56:05, OK, 36%, 19.72, 25560, 37001, , 12.535, 37001, 36.0%, , , , , , , , , , , , 
2021-11-14, 02:56:35, OK, 38%, 60.00, 82081, 36634, , 12.536, 36634, 37.5%, , , , , , , , , , , , 
2021-11-14, 02:57:05, OK, 38%, 60.83, 83221, 36634, , 12.536, 36634, 37.5%, , , , , , , , , , , , 
2021-11-14, 02:57:35, OK, 40%, 0.00, -1, 36331, , 12.541, 36331, 39.7%, , , , , , , , , , , , 
2021-11-14, 02:58:05, OK, 40%, 0.00, -1, 36331, , 12.541, 36331, 39.7%, , , , , , , , , , , , 
2021-11-14, 02:58:35, OK, 41%, 0.00, -1, 35683, , 12.538, 35683, 41.1%, , , , , , , , , , , , 
2021-11-14, 02:59:05, OK, 43%, 0.00, -1, 22702, , 11.760, 22702, 42.5%, , , , , , , , , , , , 
2021-11-14, 02:59:35, OK, 42%, 3.83, 5795, -8057, , 11.577, -8057, 42.4%, , , , , , , , , , , , 
2021-11-14, 03:00:05, OK, 42%, 3.83, 5795, -8057, , 11.577, -8057, 42.4%, , , , , , , , , , , , 
2021-11-14, 03:00:35, OK, 42%, 3.83, 5795, -8057, , 11.577, -8057, 42.4%, , , , , , , , , , , , 
2021-11-14, 03:01:05, OK, 42%, 3.83, 5795, -8057, , 11.577, -8057, 42.4%, , , , , , , , , , , , 
2021-11-14, 03:01:35, OK, 42%, 3.83, 5795, -8057, , 11.577, -8057, 42.4%, , , , , , , , , , , , 
2021-11-14, 03:02:05, OK, 41%, 4.11, 6063, -7528, , 11.381, -7528, 41.5%, , , , , , , , , , , , 
2021-11-14, 03:02:35, OK, 41%, 4.11, 6063, -7528, , 11.381, -7528, 41.5%, , , , , , , , , , , , 
2021-11-14, 03:03:05, OK, 41%, 4.11, 6063, -7528, , 11.381, -7528, 41.5%, , , , , , , , , , , , 
2021-11-14, 03:03:35, OK, 41%, 4.11, 6063, -7528, , 11.381, -7528, 41.5%, , , , , , , , , , , , 
2021-11-14, 03:04:05, OK, 40%, 3.13, 4505, -9871, , 11.268, -9871, 40.4%, , , , , , , , , , , , 
2021-11-14, 03:04:35, OK, 40%, 3.13, 4505, -11340, , 11.222, -11340, 40.2%, , , , , , , , , , , , 
2021-11-14, 03:05:05, OK, 40%, 3.13, 4505, -10055, , 11.245, -10055, 40.0%, , , , , , , , , , , , 
2021-11-14, 03:05:35, OK, 40%, 3.13, 4505, -7906, , 11.290, -7906, 39.7%, , , , , , , , , , , , 
2021-11-14, 03:06:05, OK, 39%, 3.97, 5577, -7765, , 11.294, -7765, 39.4%, , , , , , , , , , , , 
2021-11-14, 03:06:35, OK, 39%, 3.97, 5577, -7765, , 11.294, -7765, 39.4%, , , , , , , , , , , , 
2021-11-14, 03:07:05, OK, 39%, 3.97, 5577, -7765, , 11.294, -7765, 39.4%, , , , , , , , , , , , 
2021-11-14, 03:07:35, OK, 39%, 3.97, 5577, -7765, , 11.294, -7765, 39.4%, , , , , , , , , , , , 
2021-11-14, 03:08:05, OK, 38%, 4.02, 5495, -7690, , 11.280, -7690, 38.4%, , , , , , , , , , , , 
2021-11-14, 03:08:35, OK, 38%, 4.02, 5495, -7690, , 11.280, -7690, 38.4%, , , , , , , , , , , , 
2021-11-14, 03:09:05, OK, 38%, 4.02, 5495, -7690, , 11.280, -7690, 38.4%, , , , , , , , , , , , 
2021-11-14, 03:09:35, OK, 38%, 4.02, 5495, -7690, , 11.280, -7690, 38.4%, , , , , , , , , , , , 
2021-11-14, 03:10:05, OK, 38%, 4.02, 5495, -7690, , 11.280, -7690, 38.4%, , , , , , , , , , , , 
2021-11-14, 03:10:35, OK, 37%, 3.93, 5236, -7862, , 11.256, -7862, 37.4%, , , , , , , , , , , , 
2021-11-14, 03:11:05, OK, 37%, 3.93, 5236, -7862, , 11.256, -7862, 37.4%, , , , , , , , , , , , 
2021-11-14, 03:11:35, OK, 37%, 3.93, 5236, -7862, , 11.256, -7862, 37.4%, , , , , , , , , , , , 
2021-11-14, 03:12:05, OK, 37%, 3.93, 5236, -7862, , 11.256, -7862, 37.4%, , , , , , , , , , , , 
2021-11-14, 03:12:35, OK, 36%, 4.05, 5247, -7646, , 11.240, -7646, 36.5%, , , , , , , , , , , , 
2021-11-14, 03:13:05, OK, 36%, 4.05, 5247, -7646, , 11.240, -7646, 36.5%, , , , , , , , , , , , 
2021-11-14, 03:13:35, OK, 36%, 4.05, 5247, -7646, , 11.240, -7646, 36.5%, , , , , , , , , , , , 
2021-11-14, 03:14:05, OK, 36%, 4.05, 5247, -7646, , 11.240, -7646, 36.5%, , , , , , , , , , , , 
2021-11-14, 03:14:35, OK, 35%, 4.01, 5047, -7733, , 11.216, -7733, 35.5%, , , , , , , , , , , , 
2021-11-14, 03:15:05, OK, 35%, 4.01, 5047, -7733, , 11.216, -7733, 35.5%, , , , , , , , , , , , 
2021-11-14, 03:15:35, OK, 35%, 4.01, 5047, -7733, , 11.216, -7733, 35.5%, , , , , , , , , , , , 
2021-11-14, 03:16:05, OK, 35%, 4.01, 5047, -7733, , 11.216, -7733, 35.5%, , , , , , , , , , , , 
2021-11-14, 03:16:35, OK, 35%, 4.01, 5047, -7733, , 11.216, -7733, 35.5%, , , , , , , , , , , , 
2021-11-14, 03:17:05, OK, 35%, 4.01, 5047, -7733, , 11.216, -7733, 35.5%, , , , , , , , , , , , 
2021-11-14, 03:17:35, OK, 34%, 19.00, 23256, 2138, , 11.455, 2138, 34.2%, , , , , , , , , , , , 
2021-11-14, 03:18:05, OK, 35%, 23.96, 30187, 39053, , 12.322, 39053, 34.8%, , , , , , , , , , , , 
2021-11-14, 03:18:35, OK, 36%, 32.22, 41760, 39053, , 12.393, 39053, 35.6%, , , , , , , , , , , , 
2021-11-14, 03:19:05, OK, 37%, 48.75, 64935, 39053, , 12.473, 39053, 37.1%, , , , , , , , , , , , 
2021-11-14, 03:19:35, OK, 38%, 98.33, 134521, 39053, , 12.502, 39053, 37.9%, , , , , , , , , , , , 
2021-11-14, 03:20:05, OK, 39%, 0.00, -1, 39053, , 12.527, 39053, 38.7%, , , , , , , , , , , , 
2021-11-14, 03:20:35, OK, 39%, 0.00, -1, 38048, , 12.528, 38048, 39.5%, , , , , , , , , , , , 
2021-11-14, 03:21:05, OK, 41%, 0.00, -1, 36634, , 12.528, 36634, 41.0%, , , , , , , , , , , , 
2021-11-14, 03:21:35, OK, 42%, 0.00, -1, 36029, , 12.528, 36029, 41.7%, , , , , , , , , , , , 
2021-11-14, 03:22:05, OK, 43%, 0.00, -1, 34646, , 12.524, 34646, 43.1%, , , , , , , , , , , , 
2021-11-14, 03:22:35, OK, 44%, 0.00, -1, 34279, , 12.527, 34279, 43.8%, , , , , , , , , , , , 
2021-11-14, 03:23:05, OK, 45%, 0.00, -1, 33955, , 12.531, 33955, 45.2%, , , , , , , , , , , , 
2021-11-14, 03:23:35, OK, 46%, 0.00, -1, 33599, , 12.531, 33599, 45.8%, , , , , , , , , , , , 
2021-11-14, 03:24:05, OK, 47%, 0.00, -1, 33264, , 12.530, 33264, 46.5%, , , , , , , , , , , , 
2021-11-14, 03:24:35, OK, 48%, 0.00, -1, 32918, , 12.532, 32918, 47.8%, , , , , , , , , , , , 
2021-11-14, 03:25:05, OK, 48%, 0.00, -1, 32573, , 12.532, 32573, 48.5%, , , , , , , , , , , , 
2021-11-14, 03:25:35, OK, 50%, 0.00, -1, 31838, , 12.529, 31838, 49.8%, , , , , , , , , , , , 
2021-11-14, 03:26:05, OK, 50%, 0.00, -1, 31838, , 12.529, 31838, 49.8%, , , , , , , , , , , , 
2021-11-14, 03:26:35, OK, 51%, 0.00, -1, 31525, , 12.534, 31525, 51.0%, , , , , , , , , , , , 
2021-11-14, 03:27:05, OK, 52%, 0.00, -1, 31525, , 12.536, 31525, 51.7%, , , , , , , , , , , , 
2021-11-14, 03:28:30, OK, 54%, 0.00, -1, 31169, , 12.544, 31169, 53.5%, , , , , , , , , , , , 
2021-11-14, 03:55:58, OK, 54%, 1.50, 2912, -20477, , 11.167, -20477, 54.2%, , , , , , , , , , , , 
2021-11-14, 03:56:28, OK, 54%, 1.50, 2912, -10238, , 11.386, -10238, 53.8%, , , , , , , , , , , , 
2021-11-14, 03:56:58, OK, 54%, 1.50, 2912, -10238, , 11.386, -10238, 53.8%, , , , , , , , , , , , 
2021-11-14, 03:57:28, OK, 53%, 1.82, 3477, -21103, , 11.045, -21103, 52.8%, , , , , , , , , , , , 
2021-11-14, 03:57:58, OK, 52%, 1.76, 3297, -16060, , 11.136, -16060, 52.4%, , , , , , , , , , , , 
2021-11-14, 03:58:28, OK, 52%, 1.76, 3297, -20347, , 11.070, -20347, 52.1%, , , , , , , , , , , , 
2021-11-14, 03:58:58, OK, 52%, 1.76, 3297, -7646, , 11.380, -7646, 51.6%, , , , , , , , , , , , 
2021-11-14, 03:59:28, OK, 51%, 3.59, 6597, -8575, , 11.371, -8575, 51.4%, , , , , , , , , , , , 
2021-11-14, 03:59:58, OK, 51%, 3.59, 6597, -8575, , 11.371, -8575, 51.4%, , , , , , , , , , , , 
2021-11-14, 04:00:28, OK, 51%, 3.59, 6597, -8575, , 11.371, -8575, 51.4%, , , , , , , , , , , , 
2021-11-14, 04:00:58, OK, 51%, 3.59, 6597, -8575, , 11.371, -8575, 51.4%, , , , , , , , , , , , 
2021-11-14, 04:01:28, OK, 50%, 3.84, 6905, -8035, , 11.362, -8035, 50.4%, , , , , , , , , , , , 
2021-11-14, 04:01:58, OK, 50%, 3.84, 6905, -8035, , 11.362, -8035, 50.4%, , , , , , , , , , , , 
2021-11-14, 04:02:28, OK, 50%, 3.84, 6905, -8035, , 11.362, -8035, 50.4%, , , , , , , , , , , , 
2021-11-14, 04:02:58, OK, 50%, 3.84, 6905, -8035, , 11.362, -8035, 50.4%, , , , , , , , , , , , 
2021-11-14, 04:03:28, OK, 50%, 3.84, 6905, -10346, , 11.257, -10346, 49.6%, , , , , , , , , , , , 
2021-11-14, 04:03:58, OK, 49%, 4.01, 7078, -7679, , 11.325, -7679, 49.4%, , , , , , , , , , , , 
2021-11-14, 04:04:28, OK, 49%, 4.01, 7078, -7679, , 11.325, -7679, 49.4%, , , , , , , , , , , , 
2021-11-14, 04:04:58, OK, 49%, 4.01, 7078, -7679, , 11.325, -7679, 49.4%, , , , , , , , , , , , 
2021-11-14, 04:05:28, OK, 49%, 4.01, 7078, -7679, , 11.325, -7679, 49.4%, , , , , , , , , , , , 
2021-11-14, 04:05:58, OK, 48%, 4.05, 6995, -7614, , 11.313, -7614, 48.4%, , , , , , , , , , , , 
2021-11-14, 04:06:28, OK, 48%, 4.05, 6995, -7614, , 11.313, -7614, 48.4%, , , , , , , , , , , , 
2021-11-14, 04:06:58, OK, 48%, 4.05, 6995, -7614, , 11.313, -7614, 48.4%, , , , , , , , , , , , 
2021-11-14, 04:07:28, OK, 48%, 4.05, 6995, -7614, , 11.313, -7614, 48.4%, , , , , , , , , , , , 
2021-11-14, 04:07:58, OK, 48%, 4.05, 6995, -7614, , 11.313, -7614, 48.4%, , , , , , , , , , , , 
2021-11-14, 04:08:28, OK, 47%, 4.03, 6819, -12161, , 11.188, -12161, 47.5%, , , , , , , , , , , , 
2021-11-14, 04:08:58, OK, 47%, 2.54, 4293, -7484, , 11.273, -7484, 47.0%, , , , , , , , , , , , 
2021-11-14, 04:09:28, OK, 47%, 2.54, 4293, -7484, , 11.273, -7484, 47.0%, , , , , , , , , , , , 
2021-11-14, 04:09:58, OK, 47%, 2.54, 4293, -7528, , 11.270, -7528, 46.5%, , , , , , , , , , , , 
2021-11-14, 04:10:28, OK, 47%, 2.54, 4293, -7528, , 11.270, -7528, 46.5%, , , , , , , , , , , , 
2021-11-14, 04:10:58, OK, 47%, 2.54, 4293, -7528, , 11.270, -7528, 46.5%, , , , , , , , , , , , 
2021-11-14, 04:11:28, OK, 47%, 2.54, 4293, -7528, , 11.270, -7528, 46.5%, , , , , , , , , , , , 
2021-11-14, 04:11:58, OK, 46%, 3.50, 5803, -8662, , 11.138, -8662, 45.7%, , , , , , , , , , , , 
2021-11-14, 04:12:28, OK, 46%, 3.50, 5803, -7549, , 11.257, -7549, 45.5%, , , , , , , , , , , , 
2021-11-14, 04:12:58, OK, 45%, 4.07, 6593, -7571, , 11.250, -7571, 45.4%, , , , , , , , , , , , 
2021-11-14, 04:13:28, OK, 45%, 4.07, 6593, -7571, , 11.250, -7571, 45.4%, , , , , , , , , , , , 
2021-11-14, 04:13:58, OK, 45%, 3.33, 5400, 0, , 11.440, 0, 44.7%, , , , , , , , , , , , 
2021-11-14, 04:14:28, OK, 45%, 3.43, 5550, 2387, , 11.528, 2387, 44.7%, , , , , , , , , , , , 
2021-11-14, 04:14:58, OK, 46%, 3.96, 6555, 39031, , 12.557, 39031, 45.9%, , , , , , , , , , , , 
2021-11-14, 04:15:28, OK, 47%, 4.64, 7855, 35597, , 12.559, 35597, 46.7%, , , , , , , , , , , , 
2021-11-14, 04:15:58, OK, 48%, 5.56, 9600, 31612, , 12.559, 31612, 48.0%, , , , , , , , , , , , 
2021-11-14, 04:16:28, OK, 49%, 6.83, 12054, 30413, , 12.556, 30413, 48.7%, , , , , , , , , , , , 
2021-11-14, 04:16:58, OK, 50%, 8.75, 15750, 28868, , 12.557, 28868, 49.8%, , , , , , , , , , , , 
2021-11-14, 04:17:28, OK, 50%, 8.96, 16125, 28868, , 12.557, 28868, 49.8%, , , , , , , , , , , , 
