Unique ID, Manufacturer, Chemistry, Voltage (Volts)
00287 2012/12/13Hewlett-PackardPrimary, Hewlett-Packard, Lithium Ion, 11.573

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2021-11-12, 13:33:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:33:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:34:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:34:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:35:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:35:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:36:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:36:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:37:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:37:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:38:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:38:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:39:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:39:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:40:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:40:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:41:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:41:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:42:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:42:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:43:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:43:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:44:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:44:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:45:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:45:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:46:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:46:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:47:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:47:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:48:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:48:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:49:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:49:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:50:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:50:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:51:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:51:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:52:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:52:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:53:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:53:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:54:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:54:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:55:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:55:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:56:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:56:55, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:57:25, OK, 7%, 4.06, 1023, -7560, , 11.038, -7560, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:57:55, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:58:25, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:58:55, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:59:25, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 13:59:55, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:00:25, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:00:55, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:01:25, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:01:55, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:02:25, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:02:55, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:03:25, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:03:55, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:04:25, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:04:55, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:05:25, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:05:55, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:06:25, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:06:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:07:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:07:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:08:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:08:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:09:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:09:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:10:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:10:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:11:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:11:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:12:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:12:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:13:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:13:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:14:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:14:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:15:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:15:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:16:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:16:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:17:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:17:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:18:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:18:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:19:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:19:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:20:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:20:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:21:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:21:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:22:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:22:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:23:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:23:56, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:24:26, OK, 7%, 4.06, 1023, -7700, , 10.972, -7700, 7.0%, , , , , , , , , , , , 
2021-11-12, 14:24:56, OK, 6%, 4.20, 908, -7787, , 10.850, -7787, 6.4%, , , , , , , , , , , , 
2021-11-12, 14:25:26, OK, 6%, 4.20, 908, -7787, , 10.850, -7787, 6.4%, , , , , , , , , , , , 
2021-11-12, 14:25:56, OK, 6%, 4.20, 908, -7787, , 10.850, -7787, 6.4%, , , , , , , , , , , , 
2021-11-12, 14:26:26, OK, 6%, 4.20, 908, -7776, , 10.834, -7776, 5.9%, , , , , , , , , , , , 
2021-11-12, 14:26:56, OK, 6%, 4.20, 908, -7776, , 10.834, -7776, 5.9%, , , , , , , , , , , , 
2021-11-12, 14:27:26, OK, 5%, 3.43, 618, -7776, , 10.819, -7776, 5.4%, , , , , , , , , , , , 
2021-11-12, 14:27:56, OK, 5%, 3.43, 618, -8089, , 10.804, -8089, 5.3%, , , , , , , , , , , , 
2021-11-12, 14:28:26, OK, 5%, 3.43, 618, -8089, , 10.804, -8089, 5.3%, , , , , , , , , , , , 
2021-11-12, 14:28:56, OK, 5%, 3.43, 618, -7949, , 10.813, -7949, 4.8%, , , , , , , , , , , , 
2021-11-12, 14:29:26, OK, 4%, 4.40, 633, -7733, , 10.815, -7733, 4.5%, , , , , , , , , , , , 
2021-11-12, 14:29:56, OK, 4%, 4.40, 633, -7733, , 10.815, -7733, 4.5%, , , , , , , , , , , , 
2021-11-12, 14:30:26, OK, 4%, 4.40, 633, -7798, , 10.804, -7798, 4.0%, , , , , , , , , , , , 
2021-11-12, 14:30:56, OK, 4%, 4.40, 633, -7798, , 10.804, -7798, 4.0%, , , , , , , , , , , , 
2021-11-12, 14:31:26, OK, 4%, 4.40, 633, -7798, , 10.804, -7798, 4.0%, , , , , , , , , , , , 
2021-11-12, 16:58:57, OK, 4%, 0.00, -1, 39010, , 12.407, 39010, 4.1%, , , , , , , , , , , , 
2021-11-12, 16:59:27, OK, 6%, 0.00, -1, 39053, , 12.517, 39053, 5.6%, , , , , , , , , , , , 
2021-11-12, 16:59:57, OK, 6%, 0.00, -1, 39053, , 12.517, 39053, 5.6%, , , , , , , , , , , , 
2021-11-12, 17:00:27, OK, 8%, 0.00, -1, 36634, , 12.536, 36634, 7.9%, , , , , , , , , , , , 
2021-11-12, 17:00:57, OK, 9%, 0.00, -1, 36288, , 12.537, 36288, 8.6%, , , , , , , , , , , , 
2021-11-12, 17:01:27, OK, 9%, 0.00, -1, 36288, , 12.537, 36288, 8.6%, , , , , , , , , , , , 
2021-11-12, 17:01:57, OK, 11%, 0.00, -1, 35953, , 12.533, 35953, 10.7%, , , , , , , , , , , , 
2021-11-12, 17:02:27, OK, 11%, 0.00, -1, 35953, , 12.533, 35953, 10.7%, , , , , , , , , , , , 
2021-11-12, 17:02:57, OK, 12%, 0.00, -1, 35964, , 12.526, 35964, 12.2%, , , , , , , , , , , , 
2021-11-12, 17:03:27, OK, 14%, 0.00, -1, 36634, , 12.536, 36634, 13.6%, , , , , , , , , , , , 
2021-11-12, 17:03:57, OK, 14%, 0.00, -1, 36634, , 12.536, 36634, 13.6%, , , , , , , , , , , , 
2021-11-12, 17:04:27, OK, 15%, 0.00, -1, 36634, , 12.529, 36634, 15.1%, , , , , , , , , , , , 
2021-11-12, 17:04:57, OK, 17%, 0.00, -1, 36979, , 12.531, 36979, 16.6%, , , , , , , , , , , , 
2021-11-12, 17:05:27, OK, 17%, 0.00, -1, 36979, , 12.531, 36979, 16.6%, , , , , , , , , , , , 
2021-11-12, 17:05:57, OK, 19%, 0.00, -1, 37325, , 12.530, 37325, 18.8%, , , , , , , , , , , , 
2021-11-12, 17:06:27, OK, 20%, 0.00, -1, 37325, , 12.527, 37325, 19.6%, , , , , , , , , , , , 
2021-11-12, 17:06:57, OK, 20%, 0.00, -1, 37325, , 12.527, 37325, 19.6%, , , , , , , , , , , , 
2021-11-12, 17:07:27, OK, 22%, 0.00, -1, 37692, , 12.531, 37692, 21.8%, , , , , , , , , , , , 
2021-11-12, 17:07:57, OK, 23%, 0.00, -1, 37703, , 12.528, 37703, 22.6%, , , , , , , , , , , , 
2021-11-12, 17:08:27, OK, 23%, 0.00, -1, 37703, , 12.528, 37703, 22.6%, , , , , , , , , , , , 
2021-11-12, 17:08:57, OK, 25%, 0.00, -1, 38059, , 12.531, 38059, 24.9%, , , , , , , , , , , , 
2021-11-12, 17:09:27, OK, 26%, 0.00, -1, 38070, , 12.530, 38070, 25.6%, , , , , , , , , , , , 
2021-11-12, 17:09:57, OK, 26%, 0.00, -1, 38070, , 12.530, 38070, 25.6%, , , , , , , , , , , , 
2021-11-12, 17:10:27, OK, 28%, 0.00, -1, 38426, , 12.534, 38426, 27.9%, , , , , , , , , , , , 
2021-11-12, 17:10:57, OK, 29%, 0.00, -1, 38426, , 12.534, 38426, 28.7%, , , , , , , , , , , , 
2021-11-12, 17:11:27, OK, 30%, 0.00, -1, 38437, , 12.534, 38437, 30.2%, , , , , , , , , , , , 
2021-11-12, 17:11:57, OK, 31%, 0.00, -1, 38437, , 12.533, 38437, 31.0%, , , , , , , , , , , , 
2021-11-12, 17:12:27, OK, 32%, 0.00, -1, 38426, , 12.532, 38426, 31.7%, , , , , , , , , , , , 
2021-11-12, 17:12:57, OK, 33%, 0.00, -1, 38448, , 12.532, 38448, 32.5%, , , , , , , , , , , , 
2021-11-12, 17:13:27, OK, 34%, 0.00, -1, 38448, , 12.532, 38448, 34.0%, , , , , , , , , , , , 
2021-11-12, 17:13:57, OK, 35%, 0.00, -1, 38448, , 12.532, 38448, 34.8%, , , , , , , , , , , , 
2021-11-12, 17:14:27, OK, 36%, 0.00, -1, 38448, , 12.532, 38448, 35.6%, , , , , , , , , , , , 
2021-11-12, 17:14:57, OK, 37%, 0.00, -1, 38448, , 12.532, 38448, 37.1%, , , , , , , , , , , , 
2021-11-12, 17:15:27, OK, 39%, 0.00, -1, 38448, , 12.534, 38448, 38.7%, , , , , , , , , , , , 
2021-11-12, 17:15:57, OK, 39%, 0.00, -1, 38448, , 12.534, 38448, 38.7%, , , , , , , , , , , , 
2021-11-12, 17:16:27, OK, 40%, 0.00, -1, 38448, , 12.537, 38448, 40.2%, , , , , , , , , , , , 
2021-11-12, 17:16:57, OK, 42%, 0.00, -1, 38448, , 12.539, 38448, 41.7%, , , , , , , , , , , , 
2021-11-12, 17:17:27, OK, 42%, 0.00, -1, 38448, , 12.540, 38448, 42.5%, , , , , , , , , , , , 
2021-11-12, 17:17:57, OK, 42%, 0.00, -1, 38448, , 12.540, 38448, 42.5%, , , , , , , , , , , , 
2021-11-12, 17:18:27, OK, 45%, 0.00, -1, 38448, , 12.547, 38448, 44.8%, , , , , , , , , , , , 
2021-11-12, 17:18:57, OK, 46%, 0.00, -1, 38448, , 12.547, 38448, 45.6%, , , , , , , , , , , , 
2021-11-12, 17:19:27, OK, 46%, 0.00, -1, 38448, , 12.547, 38448, 45.6%, , , , , , , , , , , , 
2021-11-12, 17:19:57, OK, 48%, 0.00, -1, 38102, , 12.545, 38102, 47.9%, , , , , , , , , , , , 
2021-11-12, 17:20:27, OK, 49%, 0.00, -1, 38102, , 12.546, 38102, 48.6%, , , , , , , , , , , , 
2021-11-12, 17:20:57, OK, 50%, 0.00, -1, 37757, , 12.544, 37757, 50.1%, , , , , , , , , , , , 
2021-11-12, 17:21:27, OK, 51%, 0.00, -1, 37757, , 12.545, 37757, 50.9%, , , , , , , , , , , , 
2021-11-12, 17:21:57, OK, 52%, 0.00, -1, 37757, , 12.545, 37757, 51.7%, , , , , , , , , , , , 
2021-11-12, 17:22:27, OK, 53%, 0.00, -1, 37066, , 12.538, 37066, 53.1%, , , , , , , , , , , , 
2021-11-12, 17:22:57, OK, 54%, 0.00, -1, 37066, , 12.540, 37066, 53.9%, , , , , , , , , , , , 
2021-11-12, 17:23:09, OK, 55%, 0.00, -1, 36774, , 12.542, 36774, 54.6%, , , , , , , , , , , , 
2021-11-12, 17:23:39, OK, 55%, 0.00, -1, 36774, , 12.542, 36774, 54.6%, , , , , , , , , , , , 
2021-11-12, 17:24:09, OK, 56%, 0.00, -1, 36644, , 12.543, 36644, 56.1%, , , , , , , , , , , , 
2021-11-12, 17:24:39, OK, 58%, 0.00, -1, 36374, , 12.544, 36374, 57.6%, , , , , , , , , , , , 
2021-11-12, 17:25:09, OK, 58%, 0.00, -1, 36374, , 12.544, 36374, 57.6%, , , , , , , , , , , , 
2021-11-12, 17:25:39, OK, 59%, 0.00, -1, 36029, , 12.544, 36029, 59.0%, , , , , , , , , , , , 
2021-11-12, 17:26:09, OK, 60%, 0.00, -1, 35683, , 12.539, 35683, 59.8%, , , , , , , , , , , , 
2021-11-12, 17:26:39, OK, 61%, 0.00, -1, 35338, , 12.541, 35338, 61.2%, , , , , , , , , , , , 
2021-11-12, 17:27:09, OK, 62%, 0.00, -1, 35338, , 12.545, 35338, 61.9%, , , , , , , , , , , , 
2021-11-12, 17:27:40, OK, 63%, 0.00, -1, 34646, , 12.534, 34646, 62.6%, , , , , , , , , , , , 
2021-11-12, 17:28:10, OK, 64%, 0.00, -1, 34646, , 12.542, 34646, 64.0%, , , , , , , , , , , , 
2021-11-12, 17:28:40, OK, 65%, 0.00, -1, 34301, , 12.539, 34301, 64.6%, , , , , , , , , , , , 
2021-11-12, 17:29:10, OK, 66%, 0.00, -1, 33955, , 12.541, 33955, 66.0%, , , , , , , , , , , , 
2021-11-12, 17:29:40, OK, 67%, 0.00, -1, 33610, , 12.539, 33610, 66.7%, , , , , , , , , , , , 
2021-11-12, 17:30:10, OK, 68%, 0.00, -1, 33264, , 12.541, 33264, 68.1%, , , , , , , , , , , , 
2021-11-12, 17:30:40, OK, 69%, 0.00, -1, 32918, , 12.539, 32918, 68.7%, , , , , , , , , , , , 
2021-11-12, 17:31:10, OK, 69%, 0.00, -1, 32918, , 12.539, 32918, 68.7%, , , , , , , , , , , , 
2021-11-12, 17:31:40, OK, 71%, 0.00, -1, 32227, , 12.542, 32227, 70.7%, , , , , , , , , , , , 
2021-11-12, 17:32:10, OK, 71%, 0.00, -1, 32227, , 12.542, 32227, 70.7%, , , , , , , , , , , , 
2021-11-12, 17:32:40, OK, 72%, 0.00, -1, 31601, , 12.542, 31601, 71.9%, , , , , , , , , , , , 
2021-11-12, 17:33:10, OK, 73%, 0.00, -1, 31536, , 12.542, 31536, 72.6%, , , , , , , , , , , , 
2021-11-12, 17:33:40, OK, 74%, 0.00, -1, 30845, , 12.541, 30845, 73.9%, , , , , , , , , , , , 
2021-11-12, 17:34:10, OK, 74%, 0.00, -1, 30845, , 12.545, 30845, 74.5%, , , , , , , , , , , , 
2021-11-12, 17:34:40, OK, 76%, 0.00, -1, 30132, , 12.543, 30132, 75.7%, , , , , , , , , , , , 
2021-11-12, 17:35:10, OK, 76%, 0.00, -1, 30132, , 12.543, 30132, 75.7%, , , , , , , , , , , , 
2021-11-12, 17:35:40, OK, 77%, 0.00, -1, 29462, , 12.546, 29462, 77.5%, , , , , , , , , , , , 
2021-11-12, 17:36:10, OK, 77%, 0.00, -1, 29462, , 12.546, 29462, 77.5%, , , , , , , , , , , , 
2021-11-12, 17:36:40, OK, 79%, 0.00, -1, 28771, , 12.544, 28771, 78.7%, , , , , , , , , , , , 
2021-11-12, 17:37:10, OK, 80%, 0.00, -1, 28426, , 12.547, 28426, 79.8%, , , , , , , , , , , , 
2021-11-12, 17:37:40, OK, 80%, 0.00, -1, 28426, , 12.547, 28426, 79.8%, , , , , , , , , , , , 
2021-11-12, 17:38:10, OK, 81%, 0.00, -1, 28080, , 12.549, 28080, 81.0%, , , , , , , , , , , , 
2021-11-12, 17:38:40, OK, 82%, 0.00, -1, 27734, , 12.548, 27734, 81.5%, , , , , , , , , , , , 
2021-11-12, 17:39:10, OK, 83%, 0.00, -1, 27389, , 12.549, 27389, 82.6%, , , , , , , , , , , , 
2021-11-12, 17:39:40, OK, 83%, 0.00, -1, 27389, , 12.549, 27389, 82.6%, , , , , , , , , , , , 
2021-11-12, 17:40:10, OK, 84%, 0.00, -1, 26698, , 12.548, 26698, 83.7%, , , , , , , , , , , , 
2021-11-12, 17:40:50, OK, 85%, 0.00, -1, 26352, , 12.549, 26352, 84.8%, , , , , , , , , , , , 
2021-11-12, 17:41:20, OK, 86%, 0.00, -1, 25661, , 12.549, 25661, 85.8%, , , , , , , , , , , , 
2021-11-12, 17:41:50, OK, 86%, 0.00, -1, 25661, , 12.549, 25661, 85.8%, , , , , , , , , , , , 
2021-11-12, 17:42:20, OK, 87%, 0.00, -1, 25304, , 12.550, 25304, 86.9%, , , , , , , , , , , , 
2021-11-12, 17:42:50, OK, 88%, 0.00, -1, 24268, , 12.547, 24268, 87.8%, , , , , , , , , , , , 
2021-11-12, 17:43:20, OK, 88%, 0.00, -1, 24268, , 12.547, 24268, 87.8%, , , , , , , , , , , , 
2021-11-12, 17:43:50, OK, 89%, 0.00, -1, 24257, , 12.552, 24257, 88.8%, , , , , , , , , , , , 
2021-11-12, 17:44:20, OK, 90%, 0.00, -1, 23587, , 12.549, 23587, 89.8%, , , , , , , , , , , , 
2021-11-12, 17:44:50, OK, 90%, 0.00, -1, 23587, , 12.549, 23587, 89.8%, , , , , , , , , , , , 
2021-11-12, 17:45:20, OK, 91%, 0.00, -1, 22896, , 12.550, 22896, 90.7%, , , , , , , , , , , , 
2021-11-12, 17:45:50, OK, 92%, 0.00, -1, 22550, , 12.551, 22550, 91.6%, , , , , , , , , , , , 
2021-11-12, 17:46:20, OK, 93%, 0.00, -1, 21913, , 12.554, 21913, 92.5%, , , , , , , , , , , , 
2021-11-12, 17:46:50, OK, 93%, 0.00, -1, 21913, , 12.554, 21913, 92.5%, , , , , , , , , , , , 
2021-11-12, 17:47:20, OK, 93%, 0.00, -1, 21913, , 12.554, 21913, 92.5%, , , , , , , , , , , , 
2021-11-12, 17:47:50, OK, 94%, 0.00, -1, 21146, , 12.552, 21146, 93.8%, , , , , , , , , , , , 
2021-11-12, 17:48:20, OK, 95%, 0.00, -1, 20758, , 12.554, 20758, 94.7%, , , , , , , , , , , , 
2021-11-12, 17:48:50, OK, 95%, 0.00, -1, 20758, , 12.554, 20758, 94.7%, , , , , , , , , , , , 
2021-11-12, 17:49:05, OK, 95%, 0.00, -1, 20758, , 12.554, 20758, 94.7%, , , , , , , , , , , , 
