Unique ID, Manufacturer, Chemistry, Voltage (Volts)
00287 2012/12/13Hewlett-PackardPrimary, Hewlett-Packard, Lithium Ion, 12.261

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2021-11-10, 07:10:06, OK, 94%, 2.88, 9737, -6458, , 11.848, -6458, 94.2%, , , , , , , , , , , , 
2021-11-10, 07:10:36, OK, 94%, 2.88, 9737, -6458, , 11.848, -6458, 94.2%, , , , , , , , , , , , 
2021-11-10, 07:11:06, OK, 94%, 2.88, 9737, -16643, , 11.442, -16643, 93.7%, , , , , , , , , , , , 
2021-11-10, 07:13:04, OK, 92%, 1.28, 4241, -21654, , 11.141, -21654, 91.8%, , , , , , , , , , , , 
2021-11-10, 07:13:34, OK, 91%, 1.60, 5246, -10314, , 11.549, -10314, 91.4%, , , , , , , , , , , , 
2021-11-10, 07:14:04, OK, 91%, 1.60, 5246, -11232, , 11.521, -11232, 90.9%, , , , , , , , , , , , 
2021-11-10, 07:14:34, OK, 91%, 1.60, 5246, -11232, , 11.521, -11232, 90.9%, , , , , , , , , , , , 
2021-11-10, 07:15:04, OK, 90%, 2.73, 8838, -10228, , 11.583, -10228, 90.4%, , , , , , , , , , , , 
2021-11-10, 07:15:35, OK, 90%, 2.73, 8838, -16654, , 11.328, -16654, 89.6%, , , , , , , , , , , , 
2021-11-10, 07:16:05, OK, 89%, 2.73, 8760, -10195, , 11.543, -10195, 89.3%, , , , , , , , , , , , 
2021-11-10, 07:16:35, OK, 89%, 2.73, 8760, -10195, , 11.543, -10195, 89.3%, , , , , , , , , , , , 
2021-11-10, 07:17:05, OK, 89%, 2.73, 8760, -10195, , 11.543, -10195, 89.3%, , , , , , , , , , , , 
2021-11-10, 07:17:35, OK, 88%, 2.41, 7647, -6923, , 11.686, -6923, 88.3%, , , , , , , , , , , , 
2021-11-10, 07:18:05, OK, 88%, 2.41, 7647, -6923, , 11.686, -6923, 88.3%, , , , , , , , , , , , 
2021-11-10, 07:18:35, OK, 88%, 2.41, 7647, -6923, , 11.686, -6923, 88.3%, , , , , , , , , , , , 
2021-11-10, 07:19:05, OK, 88%, 2.41, 7647, -6923, , 11.686, -6923, 88.3%, , , , , , , , , , , , 
2021-11-10, 07:19:35, OK, 87%, 4.07, 12744, -6858, , 11.726, -6858, 87.4%, , , , , , , , , , , , 
2021-11-10, 07:20:05, OK, 87%, 4.07, 12744, -6858, , 11.726, -6858, 87.4%, , , , , , , , , , , , 
2021-11-10, 07:20:35, OK, 87%, 4.07, 12744, -6858, , 11.726, -6858, 87.4%, , , , , , , , , , , , 
2021-11-10, 07:21:05, OK, 87%, 4.07, 12744, -10271, , 11.574, -10271, 86.7%, , , , , , , , , , , , 
2021-11-10, 07:21:35, OK, 86%, 4.02, 12457, -6944, , 11.702, -6944, 86.5%, , , , , , , , , , , , 
2021-11-10, 07:22:05, OK, 86%, 4.02, 12457, -6944, , 11.702, -6944, 86.5%, , , , , , , , , , , , 
2021-11-10, 07:22:35, OK, 86%, 4.02, 12457, -6944, , 11.702, -6944, 86.5%, , , , , , , , , , , , 
2021-11-10, 07:23:05, OK, 86%, 4.02, 12457, -6944, , 11.702, -6944, 86.5%, , , , , , , , , , , , 
2021-11-10, 07:23:35, OK, 86%, 4.02, 12457, -6944, , 11.702, -6944, 86.5%, , , , , , , , , , , , 
2021-11-10, 07:24:05, OK, 85%, 4.06, 12429, -6869, , 11.686, -6869, 85.3%, , , , , , , , , , , , 
2021-11-10, 07:24:35, OK, 85%, 4.06, 12429, -6869, , 11.686, -6869, 85.3%, , , , , , , , , , , , 
2021-11-10, 07:25:05, OK, 85%, 4.06, 12429, -6869, , 11.686, -6869, 85.3%, , , , , , , , , , , , 
2021-11-10, 07:25:35, OK, 85%, 4.06, 12429, -6869, , 11.686, -6869, 85.3%, , , , , , , , , , , , 
2021-11-10, 07:26:05, OK, 84%, 4.05, 12250, -6890, , 11.694, -6890, 84.4%, , , , , , , , , , , , 
2021-11-10, 07:26:35, OK, 84%, 4.05, 12250, -6890, , 11.694, -6890, 84.4%, , , , , , , , , , , , 
2021-11-10, 07:27:05, OK, 84%, 4.05, 12250, -6890, , 11.694, -6890, 84.4%, , , , , , , , , , , , 
2021-11-10, 07:27:35, OK, 84%, 4.05, 12250, -6890, , 11.694, -6890, 84.4%, , , , , , , , , , , , 
2021-11-10, 07:28:05, OK, 84%, 4.05, 12250, -6890, , 11.694, -6890, 84.4%, , , , , , , , , , , , 
2021-11-10, 07:28:35, OK, 83%, 4.08, 12191, -6847, , 11.674, -6847, 83.4%, , , , , , , , , , , , 
2021-11-10, 07:29:05, OK, 83%, 4.08, 12191, -6847, , 11.674, -6847, 83.4%, , , , , , , , , , , , 
2021-11-10, 07:29:35, OK, 83%, 4.08, 12191, -6847, , 11.674, -6847, 83.4%, , , , , , , , , , , , 
2021-11-10, 07:30:05, OK, 83%, 4.08, 12191, -6847, , 11.674, -6847, 83.4%, , , , , , , , , , , , 
2021-11-10, 07:30:35, OK, 82%, 4.05, 11955, -6901, , 11.672, -6901, 82.5%, , , , , , , , , , , , 
2021-11-10, 07:31:05, OK, 82%, 4.05, 11955, -6901, , 11.672, -6901, 82.5%, , , , , , , , , , , , 
2021-11-10, 07:31:35, OK, 82%, 4.05, 11955, -6901, , 11.672, -6901, 82.5%, , , , , , , , , , , , 
2021-11-10, 07:32:05, OK, 82%, 4.05, 11955, -6901, , 11.672, -6901, 82.5%, , , , , , , , , , , , 
2021-11-10, 07:32:35, OK, 82%, 4.05, 11955, -6901, , 11.672, -6901, 82.5%, , , , , , , , , , , , 
2021-11-10, 07:33:05, OK, 81%, 4.07, 11865, -6858, , 11.657, -6858, 81.3%, , , , , , , , , , , , 
2021-11-10, 07:33:35, OK, 81%, 4.07, 11865, -6858, , 11.657, -6858, 81.3%, , , , , , , , , , , , 
2021-11-10, 07:34:05, OK, 81%, 4.07, 11865, -6858, , 11.657, -6858, 81.3%, , , , , , , , , , , , 
2021-11-10, 07:34:35, OK, 81%, 4.07, 11865, -6858, , 11.657, -6858, 81.3%, , , , , , , , , , , , 
2021-11-10, 07:35:05, OK, 81%, 4.07, 11865, -6858, , 11.657, -6858, 81.3%, , , , , , , , , , , , 
2021-11-10, 07:35:35, OK, 80%, 4.07, 11710, -6869, , 11.644, -6869, 80.4%, , , , , , , , , , , , 
2021-11-10, 07:36:05, OK, 80%, 4.07, 11710, -6869, , 11.644, -6869, 80.4%, , , , , , , , , , , , 
2021-11-10, 07:36:35, OK, 80%, 4.07, 11710, -6869, , 11.644, -6869, 80.4%, , , , , , , , , , , , 
2021-11-10, 07:37:05, OK, 80%, 4.07, 11710, -6869, , 11.644, -6869, 80.4%, , , , , , , , , , , , 
2021-11-10, 07:37:35, OK, 79%, 4.07, 11587, -6858, , 11.632, -6858, 79.4%, , , , , , , , , , , , 
2021-11-10, 07:38:05, OK, 79%, 4.07, 11587, -6858, , 11.632, -6858, 79.4%, , , , , , , , , , , , 
2021-11-10, 07:38:35, OK, 79%, 4.07, 11587, -6858, , 11.632, -6858, 79.4%, , , , , , , , , , , , 
2021-11-10, 07:39:05, OK, 79%, 4.07, 11587, -6858, , 11.632, -6858, 79.4%, , , , , , , , , , , , 
2021-11-10, 07:39:35, OK, 79%, 4.07, 11587, -6858, , 11.632, -6858, 79.4%, , , , , , , , , , , , 
2021-11-10, 07:40:05, OK, 78%, 3.98, 11182, -7020, , 11.618, -7020, 78.5%, , , , , , , , , , , , 
2021-11-10, 07:40:35, OK, 78%, 3.98, 11182, -7020, , 11.618, -7020, 78.5%, , , , , , , , , , , , 
2021-11-10, 07:41:05, OK, 78%, 3.98, 11182, -7020, , 11.618, -7020, 78.5%, , , , , , , , , , , , 
2021-11-10, 07:41:35, OK, 78%, 3.98, 11182, -7020, , 11.618, -7020, 78.5%, , , , , , , , , , , , 
2021-11-10, 07:42:05, OK, 78%, 3.98, 11182, -6934, , 11.608, -6934, 77.5%, , , , , , , , , , , , 
2021-11-10, 07:42:35, OK, 78%, 3.98, 11182, -6934, , 11.608, -6934, 77.5%, , , , , , , , , , , , 
2021-11-10, 07:43:05, OK, 78%, 3.98, 11182, -6934, , 11.608, -6934, 77.5%, , , , , , , , , , , , 
2021-11-10, 07:43:35, OK, 78%, 3.98, 11182, -6934, , 11.608, -6934, 77.5%, , , , , , , , , , , , 
2021-11-10, 07:44:05, OK, 78%, 3.98, 11182, -6934, , 11.608, -6934, 77.5%, , , , , , , , , , , , 
2021-11-10, 07:44:35, OK, 76%, 4.00, 10950, -6977, , 11.594, -6977, 76.4%, , , , , , , , , , , , 
2021-11-10, 07:45:05, OK, 76%, 4.00, 10950, -6977, , 11.594, -6977, 76.4%, , , , , , , , , , , , 
2021-11-10, 07:45:35, OK, 76%, 4.00, 10950, -6977, , 11.594, -6977, 76.4%, , , , , , , , , , , , 
2021-11-10, 07:46:05, OK, 76%, 4.00, 10950, -6977, , 11.594, -6977, 76.4%, , , , , , , , , , , , 
2021-11-10, 07:46:35, OK, 75%, 4.04, 10912, -6912, , 11.586, -6912, 75.4%, , , , , , , , , , , , 
2021-11-10, 07:47:05, OK, 75%, 4.04, 10912, -6912, , 11.586, -6912, 75.4%, , , , , , , , , , , , 
2021-11-10, 07:47:35, OK, 75%, 4.04, 10912, -6912, , 11.586, -6912, 75.4%, , , , , , , , , , , , 
2021-11-10, 07:48:05, OK, 75%, 4.04, 10912, -6912, , 11.586, -6912, 75.4%, , , , , , , , , , , , 
2021-11-10, 07:48:35, OK, 75%, 4.04, 10912, -6912, , 11.586, -6912, 75.4%, , , , , , , , , , , , 
2021-11-10, 07:49:05, OK, 74%, 4.03, 10737, -6934, , 11.567, -6934, 74.4%, , , , , , , , , , , , 
2021-11-10, 07:49:35, OK, 74%, 4.03, 10737, -6934, , 11.567, -6934, 74.4%, , , , , , , , , , , , 
2021-11-10, 07:50:05, OK, 74%, 4.03, 10737, -6934, , 11.567, -6934, 74.4%, , , , , , , , , , , , 
2021-11-10, 07:50:35, OK, 74%, 4.03, 10737, -6934, , 11.567, -6934, 74.4%, , , , , , , , , , , , 
2021-11-10, 07:51:05, OK, 73%, 4.05, 10653, -6901, , 11.555, -6901, 73.5%, , , , , , , , , , , , 
2021-11-10, 07:51:35, OK, 73%, 4.05, 10653, -6901, , 11.555, -6901, 73.5%, , , , , , , , , , , , 
2021-11-10, 07:52:05, OK, 73%, 4.05, 10653, -6901, , 11.555, -6901, 73.5%, , , , , , , , , , , , 
2021-11-10, 07:52:35, OK, 73%, 4.05, 10653, -6901, , 11.555, -6901, 73.5%, , , , , , , , , , , , 
2021-11-10, 07:53:05, OK, 73%, 4.05, 10653, -6901, , 11.555, -6901, 73.5%, , , , , , , , , , , , 
2021-11-10, 07:53:35, OK, 72%, 4.04, 10473, -6912, , 11.540, -6912, 72.4%, , , , , , , , , , , , 
2021-11-10, 07:54:05, OK, 72%, 4.04, 10473, -6966, , 11.534, -6966, 72.2%, , , , , , , , , , , , 
2021-11-10, 07:54:35, OK, 72%, 4.04, 10473, -6966, , 11.534, -6966, 72.2%, , , , , , , , , , , , 
2021-11-10, 07:55:05, OK, 72%, 4.04, 10473, -6966, , 11.534, -6966, 72.2%, , , , , , , , , , , , 
2021-11-10, 07:55:35, OK, 72%, 4.04, 10473, -6966, , 11.534, -6966, 72.2%, , , , , , , , , , , , 
2021-11-10, 07:56:05, OK, 71%, 4.01, 10253, -6966, , 11.527, -6966, 71.4%, , , , , , , , , , , , 
2021-11-10, 07:56:35, OK, 71%, 4.01, 10253, -6966, , 11.527, -6966, 71.4%, , , , , , , , , , , , 
2021-11-10, 07:57:05, OK, 71%, 4.01, 10253, -6966, , 11.527, -6966, 71.4%, , , , , , , , , , , , 
2021-11-10, 07:57:35, OK, 71%, 4.01, 10253, -6966, , 11.527, -6966, 71.4%, , , , , , , , , , , , 
2021-11-10, 07:58:05, OK, 70%, 3.86, 9721, -7247, , 11.509, -7247, 70.4%, , , , , , , , , , , , 
2021-11-10, 07:58:35, OK, 70%, 3.86, 9721, -7247, , 11.509, -7247, 70.4%, , , , , , , , , , , , 
2021-11-10, 07:59:05, OK, 70%, 3.86, 9721, -7247, , 11.509, -7247, 70.4%, , , , , , , , , , , , 
2021-11-10, 07:59:35, OK, 70%, 3.86, 9721, -7247, , 11.509, -7247, 70.4%, , , , , , , , , , , , 
2021-11-10, 08:00:05, OK, 70%, 3.86, 9721, -7247, , 11.509, -7247, 70.4%, , , , , , , , , , , , 
2021-11-10, 08:00:35, OK, 69%, 4.02, 9974, -6966, , 11.502, -6966, 69.5%, , , , , , , , , , , , 
2021-11-10, 08:01:05, OK, 69%, 4.02, 9974, -6966, , 11.502, -6966, 69.5%, , , , , , , , , , , , 
2021-11-10, 08:01:35, OK, 69%, 4.02, 9974, -6966, , 11.502, -6966, 69.5%, , , , , , , , , , , , 
2021-11-10, 08:02:05, OK, 69%, 4.02, 9974, -6966, , 11.502, -6966, 69.5%, , , , , , , , , , , , 
2021-11-10, 08:02:35, OK, 68%, 3.99, 9758, -7020, , 11.468, -7020, 68.5%, , , , , , , , , , , , 
2021-11-10, 08:03:05, OK, 68%, 3.99, 9758, -7020, , 11.468, -7020, 68.5%, , , , , , , , , , , , 
2021-11-10, 08:03:35, OK, 68%, 2.89, 7067, -22345, , 10.937, -22345, 67.8%, , , , , , , , , , , , 
2021-11-10, 08:04:06, OK, 67%, 1.78, 4284, -15725, , 11.138, -15725, 67.4%, , , , , , , , , , , , 
2021-11-10, 08:04:36, OK, 67%, 1.78, 4284, -15725, , 11.138, -15725, 67.4%, , , , , , , , , , , , 
2021-11-10, 08:05:06, OK, 66%, 1.91, 4539, -14612, , 11.127, -14612, 66.3%, , , , , , , , , , , , 
2021-11-10, 08:05:36, OK, 66%, 1.91, 4539, -14612, , 11.127, -14612, 66.3%, , , , , , , , , , , , 
2021-11-10, 08:06:06, OK, 65%, 3.62, 8475, -7711, , 11.375, -7711, 65.3%, , , , , , , , , , , , 
2021-11-10, 08:06:36, OK, 65%, 3.62, 8475, -7711, , 11.375, -7711, 65.3%, , , , , , , , , , , , 
2021-11-10, 08:07:06, OK, 65%, 3.62, 8475, -7711, , 11.375, -7711, 65.3%, , , , , , , , , , , , 
2021-11-10, 08:07:36, OK, 65%, 3.62, 8475, -7711, , 11.375, -7711, 65.3%, , , , , , , , , , , , 
2021-11-10, 08:08:06, OK, 65%, 3.62, 8475, -7711, , 11.375, -7711, 65.3%, , , , , , , , , , , , 
2021-11-10, 08:08:36, OK, 64%, 3.96, 9130, -7052, , 11.437, -7052, 64.4%, , , , , , , , , , , , 
2021-11-10, 08:09:06, OK, 64%, 3.96, 9130, -7052, , 11.437, -7052, 64.4%, , , , , , , , , , , , 
2021-11-10, 08:09:36, OK, 64%, 3.96, 9130, -7052, , 11.437, -7052, 64.4%, , , , , , , , , , , , 
2021-11-10, 08:10:06, OK, 64%, 3.96, 9130, -7052, , 11.437, -7052, 64.4%, , , , , , , , , , , , 
2021-11-10, 08:10:36, OK, 63%, 3.91, 8863, -7150, , 11.432, -7150, 63.4%, , , , , , , , , , , , 
2021-11-10, 08:11:06, OK, 63%, 3.91, 8863, -7150, , 11.432, -7150, 63.4%, , , , , , , , , , , , 
2021-11-10, 08:11:36, OK, 63%, 3.91, 8863, -7150, , 11.432, -7150, 63.4%, , , , , , , , , , , , 
2021-11-10, 08:12:06, OK, 63%, 3.91, 8863, -7150, , 11.432, -7150, 63.4%, , , , , , , , , , , , 
2021-11-10, 08:12:36, OK, 63%, 3.91, 8863, -7150, , 11.432, -7150, 63.4%, , , , , , , , , , , , 
2021-11-10, 08:13:06, OK, 62%, 3.74, 8349, -7474, , 11.412, -7474, 62.4%, , , , , , , , , , , , 
2021-11-10, 08:13:36, OK, 62%, 3.74, 8349, -7474, , 11.412, -7474, 62.4%, , , , , , , , , , , , 
2021-11-10, 08:14:06, OK, 62%, 3.74, 8349, -7474, , 11.412, -7474, 62.4%, , , , , , , , , , , , 
2021-11-10, 08:14:36, OK, 62%, 3.74, 8349, -7474, , 11.412, -7474, 62.4%, , , , , , , , , , , , 
2021-11-10, 08:15:06, OK, 61%, 4.01, 8799, -6977, , 11.381, -6977, 61.4%, , , , , , , , , , , , 
2021-11-10, 08:15:36, OK, 61%, 4.01, 8799, -6977, , 11.381, -6977, 61.4%, , , , , , , , , , , , 
2021-11-10, 08:16:06, OK, 61%, 4.01, 8799, -6977, , 11.381, -6977, 61.4%, , , , , , , , , , , , 
2021-11-10, 08:16:36, OK, 61%, 4.01, 8799, -6977, , 11.381, -6977, 61.4%, , , , , , , , , , , , 
2021-11-10, 08:17:06, OK, 60%, 3.73, 8049, -7506, , 11.383, -7506, 60.4%, , , , , , , , , , , , 
2021-11-10, 08:17:36, OK, 60%, 3.73, 8049, -7506, , 11.383, -7506, 60.4%, , , , , , , , , , , , 
2021-11-10, 08:18:06, OK, 60%, 3.73, 8049, -10735, , 11.318, -10735, 60.1%, , , , , , , , , , , , 
2021-11-10, 08:18:36, OK, 60%, 3.73, 8049, -7031, , 11.376, -7031, 59.9%, , , , , , , , , , , , 
2021-11-10, 08:19:06, OK, 60%, 3.73, 8049, -7031, , 11.376, -7031, 59.9%, , , , , , , , , , , , 
2021-11-10, 08:19:36, OK, 59%, 3.98, 8454, -7031, , 11.371, -7031, 59.4%, , , , , , , , , , , , 
2021-11-10, 08:20:06, OK, 59%, 3.98, 8454, -7031, , 11.371, -7031, 59.4%, , , , , , , , , , , , 
2021-11-10, 08:20:36, OK, 59%, 3.98, 8454, -7031, , 11.371, -7031, 59.4%, , , , , , , , , , , , 
2021-11-10, 08:21:06, OK, 59%, 3.98, 8454, -7031, , 11.371, -7031, 59.4%, , , , , , , , , , , , 
2021-11-10, 08:21:36, OK, 58%, 3.97, 8291, -7052, , 11.360, -7052, 58.5%, , , , , , , , , , , , 
2021-11-10, 08:22:06, OK, 58%, 3.97, 8291, -7052, , 11.360, -7052, 58.5%, , , , , , , , , , , , 
2021-11-10, 08:22:36, OK, 58%, 3.97, 8291, -7052, , 11.360, -7052, 58.5%, , , , , , , , , , , , 
2021-11-10, 08:23:06, OK, 58%, 3.97, 8291, -7052, , 11.360, -7052, 58.5%, , , , , , , , , , , , 
2021-11-10, 08:23:36, OK, 58%, 3.97, 8291, -7052, , 11.360, -7052, 58.5%, , , , , , , , , , , , 
2021-11-10, 08:24:06, OK, 57%, 3.66, 7515, -7646, , 11.319, -7646, 57.4%, , , , , , , , , , , , 
2021-11-10, 08:24:36, OK, 57%, 3.66, 7515, -7646, , 11.319, -7646, 57.4%, , , , , , , , , , , , 
2021-11-10, 08:25:06, OK, 57%, 3.66, 7515, -7646, , 11.319, -7646, 57.4%, , , , , , , , , , , , 
2021-11-10, 08:25:36, OK, 57%, 3.66, 7515, -7646, , 11.319, -7646, 57.4%, , , , , , , , , , , , 
2021-11-10, 08:26:06, OK, 56%, 3.99, 8034, -7031, , 11.327, -7031, 56.5%, , , , , , , , , , , , 
2021-11-10, 08:26:36, OK, 56%, 3.99, 8034, -7031, , 11.327, -7031, 56.5%, , , , , , , , , , , , 
2021-11-10, 08:27:06, OK, 56%, 3.99, 8034, -7031, , 11.327, -7031, 56.5%, , , , , , , , , , , , 
2021-11-10, 08:27:36, OK, 56%, 3.99, 8034, -7031, , 11.327, -7031, 56.5%, , , , , , , , , , , , 
2021-11-10, 08:28:06, OK, 56%, 3.99, 8034, -7031, , 11.327, -7031, 56.5%, , , , , , , , , , , , 
2021-11-10, 08:28:36, OK, 55%, 3.31, 6555, -7160, , 11.278, -7160, 55.3%, , , , , , , , , , , , 
2021-11-10, 08:29:06, OK, 55%, 3.31, 6555, -7160, , 11.278, -7160, 55.3%, , , , , , , , , , , , 
2021-11-10, 08:29:36, OK, 55%, 3.31, 6555, -7160, , 11.278, -7160, 55.3%, , , , , , , , , , , , 
2021-11-10, 08:30:06, OK, 55%, 3.31, 6555, -7160, , 11.278, -7160, 55.3%, , , , , , , , , , , , 
2021-11-10, 08:30:36, OK, 54%, 3.89, 7566, -7204, , 11.295, -7204, 54.5%, , , , , , , , , , , , 
2021-11-10, 08:31:06, OK, 54%, 3.89, 7566, -7204, , 11.295, -7204, 54.5%, , , , , , , , , , , , 
2021-11-10, 08:31:36, OK, 54%, 3.89, 7566, -7204, , 11.295, -7204, 54.5%, , , , , , , , , , , , 
2021-11-10, 08:32:06, OK, 54%, 3.89, 7566, -7204, , 11.295, -7204, 54.5%, , , , , , , , , , , , 
2021-11-10, 08:32:36, OK, 54%, 3.89, 7566, -7204, , 11.295, -7204, 54.5%, , , , , , , , , , , , 
2021-11-10, 08:33:06, OK, 53%, 2.81, 5355, -7063, , 11.254, -7063, 53.4%, , , , , , , , , , , , 
2021-11-10, 08:33:36, OK, 53%, 2.81, 5355, -7063, , 11.254, -7063, 53.4%, , , , , , , , , , , , 
2021-11-10, 08:34:06, OK, 53%, 2.81, 5355, -7063, , 11.254, -7063, 53.4%, , , , , , , , , , , , 
2021-11-10, 08:34:36, OK, 53%, 2.81, 5355, -7063, , 11.254, -7063, 53.4%, , , , , , , , , , , , 
2021-11-10, 08:35:06, OK, 52%, 3.93, 7352, -7139, , 11.255, -7139, 52.5%, , , , , , , , , , , , 
2021-11-10, 08:35:36, OK, 52%, 3.93, 7352, -7139, , 11.255, -7139, 52.5%, , , , , , , , , , , , 
2021-11-10, 08:36:06, OK, 52%, 3.93, 7352, -7139, , 11.255, -7139, 52.5%, , , , , , , , , , , , 
2021-11-10, 08:36:36, OK, 52%, 3.93, 7352, -7139, , 11.255, -7139, 52.5%, , , , , , , , , , , , 
2021-11-10, 08:37:06, OK, 52%, 3.93, 7352, -7128, , 11.219, -7128, 51.5%, , , , , , , , , , , , 
2021-11-10, 08:37:36, OK, 52%, 3.93, 7352, -7128, , 11.219, -7128, 51.5%, , , , , , , , , , , , 
2021-11-10, 08:38:06, OK, 52%, 3.93, 7352, -7128, , 11.219, -7128, 51.5%, , , , , , , , , , , , 
2021-11-10, 08:38:36, OK, 52%, 3.93, 7352, -7128, , 11.219, -7128, 51.5%, , , , , , , , , , , , 
2021-11-10, 08:39:06, OK, 52%, 3.93, 7352, -7128, , 11.219, -7128, 51.5%, , , , , , , , , , , , 
2021-11-10, 08:39:36, OK, 50%, 3.78, 6797, -7430, , 11.217, -7430, 50.5%, , , , , , , , , , , , 
2021-11-10, 08:40:06, OK, 50%, 3.78, 6797, -7430, , 11.217, -7430, 50.5%, , , , , , , , , , , , 
2021-11-10, 08:40:36, OK, 50%, 3.78, 6797, -7430, , 11.217, -7430, 50.5%, , , , , , , , , , , , 
2021-11-10, 08:41:06, OK, 50%, 3.78, 6797, -7430, , 11.217, -7430, 50.5%, , , , , , , , , , , , 
2021-11-10, 08:41:36, OK, 50%, 3.78, 6797, -7430, , 11.217, -7430, 50.5%, , , , , , , , , , , , 
2021-11-10, 08:42:06, OK, 49%, 3.90, 6875, -7182, , 11.191, -7182, 49.4%, , , , , , , , , , , , 
2021-11-10, 08:42:36, OK, 49%, 3.90, 6875, -7182, , 11.191, -7182, 49.4%, , , , , , , , , , , , 
2021-11-10, 08:43:06, OK, 49%, 3.90, 6875, -7182, , 11.191, -7182, 49.4%, , , , , , , , , , , , 
2021-11-10, 08:43:36, OK, 49%, 3.90, 6875, -7182, , 11.191, -7182, 49.4%, , , , , , , , , , , , 
2021-11-10, 08:44:06, OK, 48%, 3.91, 6749, -7160, , 11.169, -7160, 48.3%, , , , , , , , , , , , 
2021-11-10, 08:44:36, OK, 48%, 3.91, 6749, -7160, , 11.169, -7160, 48.3%, , , , , , , , , , , , 
2021-11-10, 08:45:06, OK, 48%, 3.91, 6749, -7160, , 11.169, -7160, 48.3%, , , , , , , , , , , , 
2021-11-10, 08:45:36, OK, 48%, 3.91, 6749, -7160, , 11.169, -7160, 48.3%, , , , , , , , , , , , 
2021-11-10, 08:46:06, OK, 47%, 3.91, 6615, -7182, , 11.190, -7182, 47.5%, , , , , , , , , , , , 
2021-11-10, 08:46:36, OK, 47%, 3.91, 6615, -7182, , 11.190, -7182, 47.5%, , , , , , , , , , , , 
2021-11-10, 08:47:06, OK, 47%, 3.91, 6615, -7182, , 11.190, -7182, 47.5%, , , , , , , , , , , , 
2021-11-10, 08:47:36, OK, 47%, 3.91, 6615, -7182, , 11.190, -7182, 47.5%, , , , , , , , , , , , 
2021-11-10, 08:48:06, OK, 46%, 3.80, 6295, -7387, , 11.167, -7387, 46.5%, , , , , , , , , , , , 
