Unique ID, Manufacturer, Chemistry, Voltage (Volts)
00287 2012/12/13Hewlett-PackardPrimary, Hewlett-Packard, Lithium Ion, 12.548

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2021-11-18, 00:09:47, OK, 65%, 0.00, -1, 19818, , 12.577, 19818, 64.5%, , , , , , , , , , , , 
2021-11-18, 00:10:17, OK, 65%, 0.00, -1, 19818, , 12.577, 19818, 64.5%, , , , , , , , , , , , 
2021-11-18, 00:10:47, OK, 66%, 0.00, -1, 19008, , 12.573, 19008, 65.7%, , , , , , , , , , , , 
2021-11-18, 00:11:17, OK, 66%, 0.00, -1, 19008, , 12.573, 19008, 65.7%, , , , , , , , , , , , 
2021-11-18, 00:11:47, OK, 67%, 0.00, -1, 18684, , 12.579, 18684, 66.8%, , , , , , , , , , , , 
2021-11-18, 00:12:17, OK, 68%, 0.00, -1, 17971, , 12.573, 17971, 67.6%, , , , , , , , , , , , 
2021-11-18, 00:12:47, OK, 68%, 0.00, -1, 17971, , 12.573, 17971, 67.6%, , , , , , , , , , , , 
2021-11-18, 00:13:17, OK, 69%, 0.00, -1, 17399, , 12.577, 17399, 68.6%, , , , , , , , , , , , 
2021-11-18, 00:13:47, OK, 69%, 0.00, -1, 17399, , 12.577, 17399, 68.6%, , , , , , , , , , , , 
2021-11-18, 00:14:17, OK, 69%, 0.00, -1, 17399, , 12.577, 17399, 68.6%, , , , , , , , , , , , 
2021-11-18, 00:14:47, OK, 70%, 0.00, -1, 16988, , 12.577, 16988, 69.6%, , , , , , , , , , , , 
2021-11-18, 00:15:17, OK, 70%, 0.00, -1, 16988, , 12.577, 16988, 69.6%, , , , , , , , , , , , 
2021-11-18, 00:15:47, OK, 71%, 0.00, -1, 16286, , 12.574, 16286, 70.6%, , , , , , , , , , , , 
2021-11-18, 00:16:17, OK, 71%, 0.00, -1, 16286, , 12.574, 16286, 70.6%, , , , , , , , , , , , 
2021-11-18, 00:16:48, OK, 72%, 0.00, -1, 15606, , 12.572, 15606, 71.6%, , , , , , , , , , , , 
2021-11-18, 00:17:18, OK, 72%, 0.00, -1, 15606, , 12.572, 15606, 71.6%, , , , , , , , , , , , 
2021-11-18, 00:17:48, OK, 73%, 0.00, -1, 15239, , 12.575, 15239, 72.5%, , , , , , , , , , , , 
2021-11-18, 00:18:18, OK, 73%, 0.00, -1, 15239, , 12.575, 15239, 72.5%, , , , , , , , , , , , 
2021-11-18, 00:18:48, OK, 73%, 0.00, -1, 15239, , 12.575, 15239, 72.5%, , , , , , , , , , , , 
2021-11-18, 00:19:18, OK, 74%, 0.00, -1, 14537, , 12.576, 14537, 73.7%, , , , , , , , , , , , 
2021-11-18, 00:19:48, OK, 74%, 0.00, -1, 14537, , 12.576, 14537, 73.7%, , , , , , , , , , , , 
2021-11-18, 00:20:18, OK, 75%, 0.00, -1, 13835, , 12.571, 13835, 74.6%, , , , , , , , , , , , 
2021-11-18, 00:20:48, OK, 75%, 0.00, -1, 13835, , 12.571, 13835, 74.6%, , , , , , , , , , , , 
2021-11-18, 00:21:18, OK, 75%, 0.00, -1, 13835, , 12.571, 13835, 74.6%, , , , , , , , , , , , 
2021-11-18, 00:21:48, OK, 76%, 0.00, -1, 13144, , 12.571, 13144, 75.6%, , , , , , , , , , , , 
2021-11-18, 00:22:18, OK, 76%, 0.00, -1, 13144, , 12.571, 13144, 75.6%, , , , , , , , , , , , 
2021-11-18, 00:22:48, OK, 76%, 0.00, -1, 13144, , 12.571, 13144, 75.6%, , , , , , , , , , , , 
2021-11-18, 00:23:18, OK, 77%, 0.00, -1, 12452, , 12.568, 12452, 76.6%, , , , , , , , , , , , 
2021-11-18, 00:23:48, OK, 77%, 0.00, -1, 12452, , 12.568, 12452, 76.6%, , , , , , , , , , , , 
2021-11-18, 00:24:18, OK, 77%, 0.00, -1, 12452, , 12.568, 12452, 76.6%, , , , , , , , , , , , 
2021-11-18, 00:24:48, OK, 78%, 0.00, -1, 12107, , 12.575, 12107, 77.6%, , , , , , , , , , , , 
2021-11-18, 00:25:18, OK, 78%, 0.00, -1, 12107, , 12.575, 12107, 77.6%, , , , , , , , , , , , 
2021-11-18, 00:25:48, OK, 78%, 0.00, -1, 12107, , 12.575, 12107, 77.6%, , , , , , , , , , , , 
2021-11-18, 00:26:18, OK, 79%, 0.00, -1, 11124, , 12.564, 11124, 78.6%, , , , , , , , , , , , 
2021-11-18, 00:26:48, OK, 79%, 0.00, -1, 11124, , 12.564, 11124, 78.6%, , , , , , , , , , , , 
2021-11-18, 00:27:18, OK, 79%, 0.00, -1, 11124, , 12.564, 11124, 78.6%, , , , , , , , , , , , 
2021-11-18, 00:27:48, OK, 79%, 0.00, -1, 11124, , 12.564, 11124, 78.6%, , , , , , , , , , , , 
2021-11-18, 00:28:18, OK, 80%, 0.00, -1, 10778, , 12.570, 10778, 79.7%, , , , , , , , , , , , 
2021-11-18, 00:28:48, OK, 80%, 0.00, -1, 10778, , 12.570, 10778, 79.7%, , , , , , , , , , , , 
2021-11-18, 00:29:18, OK, 80%, 0.00, -1, 10778, , 12.570, 10778, 79.7%, , , , , , , , , , , , 
2021-11-18, 00:29:48, OK, 81%, 0.00, -1, 10433, , 12.574, 10433, 80.5%, , , , , , , , , , , , 
2021-11-18, 00:30:18, OK, 81%, 0.00, -1, 10433, , 12.574, 10433, 80.5%, , , , , , , , , , , , 
2021-11-18, 00:30:48, OK, 81%, 0.00, -1, 10433, , 12.574, 10433, 80.5%, , , , , , , , , , , , 
2021-11-18, 00:31:18, OK, 82%, 0.00, -1, 9742, , 12.571, 9742, 81.5%, , , , , , , , , , , , 
2021-11-18, 00:31:48, OK, 82%, 0.00, -1, 9742, , 12.571, 9742, 81.5%, , , , , , , , , , , , 
2021-11-18, 00:32:18, OK, 82%, 0.00, -1, 9742, , 12.571, 9742, 81.5%, , , , , , , , , , , , 
2021-11-18, 00:32:48, OK, 82%, 0.00, -1, 9742, , 12.571, 9742, 81.5%, , , , , , , , , , , , 
2021-11-18, 00:33:18, OK, 82%, 0.00, -1, 9742, , 12.571, 9742, 81.5%, , , , , , , , , , , , 
2021-11-18, 00:33:48, OK, 83%, 0.00, -1, 9029, , 12.573, 9029, 82.6%, , , , , , , , , , , , 
2021-11-18, 00:34:18, OK, 83%, 0.00, -1, 9029, , 12.573, 9029, 82.6%, , , , , , , , , , , , 
2021-11-18, 00:34:48, OK, 83%, 0.00, -1, 9029, , 12.573, 9029, 82.6%, , , , , , , , , , , , 
2021-11-18, 00:35:18, OK, 84%, 0.00, -1, 8672, , 12.576, 8672, 83.5%, , , , , , , , , , , , 
2021-11-18, 00:35:48, OK, 84%, 0.00, -1, 8672, , 12.576, 8672, 83.5%, , , , , , , , , , , , 
2021-11-18, 00:36:18, OK, 84%, 0.00, -1, 8672, , 12.576, 8672, 83.5%, , , , , , , , , , , , 
2021-11-18, 00:36:48, OK, 84%, 0.00, -1, 8672, , 12.576, 8672, 83.5%, , , , , , , , , , , , 
2021-11-18, 00:37:18, OK, 84%, 0.00, -1, 8672, , 12.576, 8672, 83.5%, , , , , , , , , , , , 
2021-11-18, 00:37:48, OK, 85%, 0.00, -1, 7970, , 12.571, 7970, 84.5%, , , , , , , , , , , , 
2021-11-18, 00:38:18, OK, 85%, 0.00, -1, 7970, , 12.571, 7970, 84.5%, , , , , , , , , , , , 
2021-11-18, 00:38:48, OK, 85%, 0.00, -1, 7970, , 12.571, 7970, 84.5%, , , , , , , , , , , , 
2021-11-18, 00:39:18, OK, 85%, 0.00, -1, 7970, , 12.571, 7970, 84.5%, , , , , , , , , , , , 
2021-11-18, 00:39:48, OK, 85%, 0.00, -1, 7970, , 12.571, 7970, 84.5%, , , , , , , , , , , , 
2021-11-18, 00:40:18, OK, 86%, 0.00, -1, 7290, , 12.571, 7290, 85.6%, , , , , , , , , , , , 
2021-11-18, 00:40:48, OK, 86%, 0.00, -1, 7290, , 12.571, 7290, 85.6%, , , , , , , , , , , , 
2021-11-18, 00:41:18, OK, 86%, 0.00, -1, 7290, , 12.571, 7290, 85.6%, , , , , , , , , , , , 
2021-11-18, 00:41:48, OK, 86%, 0.00, -1, 7290, , 12.571, 7290, 85.6%, , , , , , , , , , , , 
2021-11-18, 00:42:18, OK, 86%, 0.00, -1, 6923, , 12.573, 6923, 86.5%, , , , , , , , , , , , 
2021-11-18, 00:42:48, OK, 86%, 0.00, -1, 6923, , 12.573, 6923, 86.5%, , , , , , , , , , , , 
2021-11-18, 00:43:18, OK, 86%, 0.00, -1, 6923, , 12.573, 6923, 86.5%, , , , , , , , , , , , 
2021-11-18, 00:43:48, OK, 86%, 0.00, -1, 6923, , 12.573, 6923, 86.5%, , , , , , , , , , , , 
2021-11-18, 00:44:18, OK, 86%, 0.00, -1, 6923, , 12.573, 6923, 86.5%, , , , , , , , , , , , 
2021-11-18, 00:44:48, OK, 86%, 0.00, -1, 6923, , 12.573, 6923, 86.5%, , , , , , , , , , , , 
2021-11-18, 00:45:18, OK, 88%, 0.00, -1, 6577, , 12.579, 6577, 87.6%, , , , , , , , , , , , 
2021-11-18, 00:45:48, OK, 88%, 0.00, -1, 6577, , 12.579, 6577, 87.6%, , , , , , , , , , , , 
2021-11-18, 00:46:18, OK, 88%, 0.00, -1, 6577, , 12.579, 6577, 87.6%, , , , , , , , , , , , 
2021-11-18, 00:46:48, OK, 88%, 0.00, -1, 6577, , 12.579, 6577, 87.6%, , , , , , , , , , , , 
2021-11-18, 00:47:18, OK, 88%, 0.00, -1, 6577, , 12.579, 6577, 87.6%, , , , , , , , , , , , 
2021-11-18, 00:47:48, OK, 88%, 0.00, -1, 6577, , 12.579, 6577, 87.6%, , , , , , , , , , , , 
2021-11-18, 00:48:18, OK, 89%, 0.00, -1, 5875, , 12.573, 5875, 88.5%, , , , , , , , , , , , 
2021-11-18, 00:48:48, OK, 89%, 0.00, -1, 5875, , 12.573, 5875, 88.5%, , , , , , , , , , , , 
2021-11-18, 00:49:18, OK, 89%, 0.00, -1, 5875, , 12.573, 5875, 88.5%, , , , , , , , , , , , 
2021-11-18, 00:49:48, OK, 89%, 0.00, -1, 5875, , 12.573, 5875, 88.5%, , , , , , , , , , , , 
2021-11-18, 00:50:18, OK, 89%, 0.00, -1, 5875, , 12.573, 5875, 88.5%, , , , , , , , , , , , 
2021-11-18, 00:50:48, OK, 89%, 0.00, -1, 5875, , 12.573, 5875, 88.5%, , , , , , , , , , , , 
2021-11-18, 00:51:18, OK, 89%, 0.00, -1, 5875, , 12.573, 5875, 88.5%, , , , , , , , , , , , 
2021-11-18, 00:51:48, OK, 90%, 0.00, -1, 5530, , 12.578, 5530, 89.6%, , , , , , , , , , , , 
2021-11-18, 00:52:18, OK, 90%, 0.00, -1, 5530, , 12.578, 5530, 89.6%, , , , , , , , , , , , 
2021-11-18, 00:52:48, OK, 90%, 0.00, -1, 5530, , 12.578, 5530, 89.6%, , , , , , , , , , , , 
2021-11-18, 00:53:18, OK, 90%, 0.00, -1, 5530, , 12.578, 5530, 89.6%, , , , , , , , , , , , 
2021-11-18, 00:53:48, OK, 90%, 0.00, -1, 5530, , 12.578, 5530, 89.6%, , , , , , , , , , , , 
2021-11-18, 00:54:18, OK, 90%, 0.00, -1, 5530, , 12.578, 5530, 89.6%, , , , , , , , , , , , 
2021-11-18, 00:54:48, OK, 90%, 0.00, -1, 4903, , 12.575, 4903, 90.5%, , , , , , , , , , , , 
2021-11-18, 00:55:18, OK, 90%, 0.00, -1, 4903, , 12.575, 4903, 90.5%, , , , , , , , , , , , 
2021-11-18, 00:55:48, OK, 90%, 0.00, -1, 4903, , 12.575, 4903, 90.5%, , , , , , , , , , , , 
2021-11-18, 00:56:18, OK, 90%, 0.00, -1, 4903, , 12.575, 4903, 90.5%, , , , , , , , , , , , 
2021-11-18, 00:56:48, OK, 90%, 0.00, -1, 4903, , 12.575, 4903, 90.5%, , , , , , , , , , , , 
2021-11-18, 00:57:18, OK, 90%, 0.00, -1, 4903, , 12.575, 4903, 90.5%, , , , , , , , , , , , 
2021-11-18, 00:57:48, OK, 90%, 0.00, -1, 4903, , 12.575, 4903, 90.5%, , , , , , , , , , , , 
2021-11-18, 00:58:18, OK, 90%, 0.00, -1, 4903, , 12.575, 4903, 90.5%, , , , , , , , , , , , 
2021-11-18, 00:58:48, OK, 92%, 0.00, -1, 4558, , 12.575, 4558, 91.6%, , , , , , , , , , , , 
2021-11-18, 00:59:18, OK, 92%, 0.00, -1, 4558, , 12.575, 4558, 91.6%, , , , , , , , , , , , 
2021-11-18, 00:59:48, OK, 92%, 0.00, -1, 4558, , 12.575, 4558, 91.6%, , , , , , , , , , , , 
2021-11-18, 01:00:18, OK, 92%, 0.00, -1, 4558, , 12.575, 4558, 91.6%, , , , , , , , , , , , 
2021-11-18, 01:00:48, OK, 92%, 0.00, -1, 4558, , 12.575, 4558, 91.6%, , , , , , , , , , , , 
2021-11-18, 01:01:18, OK, 92%, 0.00, -1, 4558, , 12.575, 4558, 91.6%, , , , , , , , , , , , 
2021-11-18, 01:01:49, OK, 92%, 0.00, -1, 4558, , 12.575, 4558, 91.6%, , , , , , , , , , , , 
2021-11-18, 01:02:19, OK, 92%, 0.00, -1, 4558, , 12.575, 4558, 91.6%, , , , , , , , , , , , 
2021-11-18, 01:02:49, OK, 92%, 0.00, -1, 4558, , 12.575, 4558, 91.6%, , , , , , , , , , , , 
2021-11-18, 01:03:19, OK, 93%, 0.00, -1, 4190, , 12.578, 4190, 92.5%, , , , , , , , , , , , 
2021-11-18, 01:03:49, OK, 93%, 0.00, -1, 4190, , 12.578, 4190, 92.5%, , , , , , , , , , , , 
2021-11-18, 01:04:19, OK, 93%, 0.00, -1, 4190, , 12.578, 4190, 92.5%, , , , , , , , , , , , 
2021-11-18, 01:04:49, OK, 93%, 0.00, -1, 4190, , 12.578, 4190, 92.5%, , , , , , , , , , , , 
2021-11-18, 01:05:19, OK, 93%, 0.00, -1, 4190, , 12.578, 4190, 92.5%, , , , , , , , , , , , 
2021-11-18, 01:05:49, OK, 93%, 0.00, -1, 4190, , 12.578, 4190, 92.5%, , , , , , , , , , , , 
2021-11-18, 01:06:19, OK, 93%, 0.00, -1, 4190, , 12.578, 4190, 92.5%, , , , , , , , , , , , 
2021-11-18, 01:06:49, OK, 93%, 0.00, -1, 4190, , 12.578, 4190, 92.5%, , , , , , , , , , , , 
2021-11-18, 01:07:19, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:07:49, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:08:19, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:08:49, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:09:19, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:09:49, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:10:19, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:10:49, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:11:19, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:11:49, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:12:19, OK, 93%, 0.00, -1, 3499, , 12.563, 3499, 93.5%, , , , , , , , , , , , 
2021-11-18, 01:12:49, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:13:19, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:13:49, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:14:19, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:14:49, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:15:19, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:15:49, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:16:19, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:16:49, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:17:19, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:17:49, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:18:19, OK, 95%, 0.00, -1, 3499, , 12.580, 3499, 94.5%, , , , , , , , , , , , 
2021-11-18, 01:18:49, OK, 96%, 0.00, -1, 3143, , 12.581, 3143, 95.5%, , , , , , , , , , , , 
2021-11-18, 01:19:19, OK, 96%, 0.00, -1, 3143, , 12.581, 3143, 95.5%, , , , , , , , , , , , 
2021-11-18, 01:19:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:20:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:20:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:21:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:21:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:22:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:22:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:23:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:23:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:24:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:24:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:25:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:25:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:26:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:26:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:27:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:27:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:28:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:28:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:29:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:29:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:30:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:30:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:31:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:31:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:32:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:32:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:33:19, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:33:49, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:34:30, OK, 100%, 0.00, -1, 0, , 12.522, 0, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:35:00, OK, 100%, 0.00, -1, -7625, , 12.294, -7625, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:35:30, OK, 100%, 4.01, 14430, -7625, , 12.294, -7625, 100.0%, , , , , , , , , , , , 
2021-11-18, 01:36:00, OK, 99%, 4.39, 15650, -6988, , 12.265, -6988, 99.4%, , , , , , , , , , , , 
2021-11-18, 01:36:30, OK, 99%, 4.39, 15650, -6988, , 12.265, -6988, 99.4%, , , , , , , , , , , , 
2021-11-18, 01:37:00, OK, 99%, 4.39, 15650, -6988, , 12.265, -6988, 99.4%, , , , , , , , , , , , 
2021-11-18, 01:37:30, OK, 99%, 4.39, 15650, -6988, , 12.265, -6988, 99.4%, , , , , , , , , , , , 
2021-11-18, 01:38:00, OK, 99%, 4.39, 15650, -6988, , 12.265, -6988, 99.4%, , , , , , , , , , , , 
2021-11-18, 01:38:30, OK, 99%, 4.39, 15650, -6988, , 12.265, -6988, 99.4%, , , , , , , , , , , , 
2021-11-18, 01:39:00, OK, 98%, 4.11, 14487, -7474, , 12.193, -7474, 98.4%, , , , , , , , , , , , 
2021-11-18, 01:39:30, OK, 98%, 4.11, 14487, -7474, , 12.193, -7474, 98.4%, , , , , , , , , , , , 
2021-11-18, 01:40:00, OK, 98%, 4.11, 14487, -7474, , 12.193, -7474, 98.4%, , , , , , , , , , , , 
2021-11-18, 01:40:30, OK, 98%, 4.11, 14487, -7474, , 12.193, -7474, 98.4%, , , , , , , , , , , , 
2021-11-18, 01:41:00, OK, 98%, 4.11, 14487, -7474, , 12.193, -7474, 98.4%, , , , , , , , , , , , 
2021-11-18, 01:41:30, OK, 97%, 4.43, 15453, -6934, , 12.190, -6934, 97.4%, , , , , , , , , , , , 
2021-11-18, 01:42:00, OK, 97%, 4.43, 15453, -6934, , 12.190, -6934, 97.4%, , , , , , , , , , , , 
2021-11-18, 01:42:30, OK, 97%, 4.43, 15453, -6934, , 12.190, -6934, 97.4%, , , , , , , , , , , , 
2021-11-18, 01:43:00, OK, 97%, 4.43, 15453, -6934, , 12.190, -6934, 97.4%, , , , , , , , , , , , 
2021-11-18, 01:43:30, OK, 97%, 4.43, 15453, -6934, , 12.190, -6934, 97.4%, , , , , , , , , , , , 
2021-11-18, 01:44:00, OK, 96%, 4.41, 15225, -6966, , 12.142, -6966, 96.4%, , , , , , , , , , , , 
2021-11-18, 01:44:30, OK, 96%, 4.41, 15225, -6966, , 12.142, -6966, 96.4%, , , , , , , , , , , , 
2021-11-18, 01:45:00, OK, 96%, 4.41, 15225, -6966, , 12.142, -6966, 96.4%, , , , , , , , , , , , 
2021-11-18, 01:45:30, OK, 96%, 4.41, 15225, -6966, , 12.142, -6966, 96.4%, , , , , , , , , , , , 
2021-11-18, 01:46:00, OK, 96%, 4.41, 15225, -6966, , 12.142, -6966, 96.4%, , , , , , , , , , , , 
2021-11-18, 01:46:30, OK, 95%, 4.42, 15111, -6944, , 12.144, -6944, 95.4%, , , , , , , , , , , , 
2021-11-18, 01:47:00, OK, 95%, 4.42, 15111, -6944, , 12.144, -6944, 95.4%, , , , , , , , , , , , 
2021-11-18, 01:47:30, OK, 95%, 4.42, 15111, -6944, , 12.144, -6944, 95.4%, , , , , , , , , , , , 
2021-11-18, 01:48:00, OK, 95%, 4.42, 15111, -6944, , 12.144, -6944, 95.4%, , , , , , , , , , , , 
2021-11-18, 01:48:30, OK, 95%, 4.42, 15111, -6944, , 12.144, -6944, 95.4%, , , , , , , , , , , , 
